page_title,change_from_last_week
Eknath Shinde,6
Deepak Vasant Kesarkar,4
Sikkim Legislative Assembly,2
Atishi Marlena,2
Sunil Kumar Sharma (Uttar Pradesh politician),2
R. Nallakannu,2
Vellore Municipal Corporation,2
Harbhajan Singh,2
Nupur Sharma,2
Babu Singh Kushwaha,2
