page_title,users_reverted_past_1_week
Bigg Boss (Hindi TV series) season 18,30
Jai Lava Kusa,24
Thalapathy 69,15
Yuzvendra Chahal,15
Jasprit Bumrah,14
K. S. Ravindra,14
Baby John (film),13
Kaatera,10
90 Ghanta,10
UI (film),10
