page_title,users_reverted_past_1_week
The Kashmir Files,12
Communist Party of India (Marxist),7
Vivek Agnihotri,5
2022 Indian Rajya Sabha elections,5
Perni Venkataramaiah,5
Rajya Sabha,4
State legislative assemblies of India,4
Rashtriya Lok Dal,3
Bhagwant Mann,3
Dravida Munnetra Kazhagam,3
