page_title,users_reverted_past_1_week
Sidhu Moose Wala,9
2023 Rajasthan Legislative Assembly election,7
Next Telangana Legislative Assembly election,6
Muhammad Iqbal,6
Brahmeshwar Singh,6
Corruption in India,5
Hardeep Singh Nijjar,5
2023 Madhya Pradesh Legislative Assembly election,3
Gurjara-Pratihara dynasty,3
Raja Singh,3
