page_title,users_reverted_past_1_week
Hari Hara Veera Mallu,11
Aneet Padda,10
2025 India–Pakistan conflict,9
Shah Begum (wife of Jahangir),8
Taarak Mehta Ka Ooltah Chashmah,7
Madhampatty Rangaraj,7
Kingdom (2025 film),7
Air India Flight 171,6
Arunachalesvara Temple,5
Indian cricket team in England in 2025,5
