page_title,users_reverted_past_1_week
Kaatera,28
2024 Indian Premier League,14
Neru (film),14
Medha Shankar,13
Project K (film),9
2012 Delhi gang rape and murder,9
12th Fail,8
Salaar,7
Dunki (film),7
BRICS,7
