page_title,users_reverted_past_1_week
YSR Telangana Party,6
2024 elections in India,6
Dravida Munnetra Kazhagam,5
Bhajan Lal Sharma,5
Anurag Thakur,5
Y. S. Sharmila,4
2024 Andhra Pradesh Legislative Assembly election,3
Sidhu Moose Wala,3
2019 Andhra Pradesh Legislative Assembly election,3
Khilafat Movement,3
