page_title,change_from_last_week
Drishyam 2 (2022 film),25
Vikram Gokhale,18
Suryakumar Yadav,13
Hanu Man,10
Anurag Dikshit,7
Lashkar-e-Taiba,6
Vikramaditya,6
Richa Chadda,6
Bhonsle,5
Akhand Bharat,5
