page_title,users_reverted_past_1_week
Vinayak Damodar Savarkar,6
Muhammad Ali Jinnah,4
2023 Karnataka Legislative Assembly election,4
Vivek Agnihotri,4
People’s Anti-Fascist Front,4
2022 Gujarat Legislative Assembly election,3
14th Gujarat Legislative Assembly,3
Bharatiya Janata Party,3
Muhammad Iqbal,3
Direct Action Day,3
