page_title,change_from_last_week
Vinayak Damodar Savarkar,6
People’s Anti-Fascist Front,4
Vivek Agnihotri,3
Bharatiya Janata Party,3
Muhammad Iqbal,3
Direct Action Day,3
Sabir Ali (politician),3
La. Ganesan,3
2023 Karnataka Legislative Assembly election,2
2022 Gujarat Legislative Assembly election,2
