page_title,change_from_last_week
Vijay Singla,9
2019 Maharashtra Legislative Assembly election,5
L. K. Advani,4
All India Trinamool Congress,4
2022 Indian Rajya Sabha elections,3
Rajya Sabha,3
Kapil Sibal,3
Government of Telangana,3
Aam Aadmi Party,2
Govinda (actor),2
