page_title,change_from_last_week
Kanguva,8
Adipurush,7
Asian News International,7
Mu'in al-Din Chishti,7
Dulquer Salmaan,6
Ganesha,6
Jailer (film),5
Indian cricket team in the West Indies in 2023,5
Kargil Vijay Diwas,5
Baipan Bhaari Deva,5
