page_title,users_reverted_past_1_week
Nadaaniyan,16
Chhaava,12
Virat Kohli,9
Sports18,9
KL Rahul,9
Ashish Chaudhary,9
Jana Nayagan,7
2025 Asia Cup,7
Thandel,7
Yuzvendra Chahal,7
