page_title,change_from_last_week
Indian intervention in the Sri Lankan civil war,5
YSR Congress Party,4
Rajnath Singh,3
Atal Bihari Vajpayee,2
Jayaprada,2
Deputy Speaker of the Lok Sabha,2
M. R. Radha,2
T. Rajaiah,2
Ambedkar Jayanti,2
2025 Bihar Legislative Assembly election,2
