page_title,users_reverted_past_1_week
Aranmanai 4,17
Bade Miyan Chote Miyan (2024 film),11
Mahavishnu,10
Kalaripayattu,8
Ilaiyaraaja,7
Pilibhit,7
Ghum Hai Kisikey Pyaar Meiin,7
India at the 2024 Summer Olympics,6
Ramayana,6
Mughal Empire,6
