page_title,users_reverted_past_1_week
2024 Indian general election,20
Elections in India,10
Malkajgiri (Lok Sabha constituency),7
N. Chandrababu Naidu,7
Jitin Prasada,7
Jana Sena Party,7
Pithapuram Assembly constituency,6
Hyderabad (Lok Sabha constituency),6
2019 Andhra Pradesh Legislative Assembly election,6
15th Andhra Pradesh Legislative Assembly,6
