page_title,users_reverted_past_1_week
All India Anna Dravida Munnetra Kazhagam,10
Nagaland Legislative Assembly,7
2023 Karnataka Legislative Assembly election,6
Meghalaya Democratic Alliance (2021),5
Bihar Legislative Assembly,4
Shiv Sena (Uddhav Balasaheb Thackeray),4
Insurgency in Punjab,4
Next Indian general election,3
Bharatiya Janata Party,3
India: The Modi Question,3
