page_title,users_reverted_past_1_week
Tu Jhoothi Main Makkaar,49
Sunil Chhetri,19
Pranjal Dahiya,17
Holi,13
Leo (2023 Indian film),12
2023 Indian Premier League,11
Women's Premier League (cricket),10
Bengaluru FC,8
Satish Kaushik,8
Kalinga Institute of Industrial Technology,8
