page_title,change_from_last_week
Samajwadi Party,4
Direct Action Day,3
Suresh Kalmadi,3
2020 Delhi riots,2
Subhas Chandra Bose,2
Damodar Dharmananda Kosambi,2
Indian Penal Code,2
Ranvir Sena,2
Digamber Singh,2
Swaminathan Gurumurthy,2
