page_title,change_from_last_week
Varisu,14
Independence Day (India),11
Jailer (film),9
Akshay Kumar,9
Chandrayaan-3,8
Sarkaru Vaari Paata,8
SC East Bengal,6
Andhra Pradesh,6
Anupamaa,5
Tiger 3,5
