page_title,change_from_last_week
Bigg Boss (Tamil season 6),21
Kanhoji Angre,21
Akhand Bharat,8
Jhalak Dikhhla Jaa (season 10),7
Rajendra Chola I,7
Disha Patani,7
Zomato,7
Bheeshma Parvam,6
2022–23 Indian Super League season,6
Jawan (film),6
