page_title,users_reverted_past_1_week
Amritpal Singh Khalsa,14
Simranjit Singh Mann,8
2023 Karnataka Legislative Assembly election,6
Deep Sidhu,5
Babbar Khalsa,4
Basangouda Patil Yatnal,4
Bhagwant Mann,4
Digamber Singh,3
Shiromani Akali Dal (Amritsar),3
Shiv Sena (Uddhav Balasaheb Thackeray),3
