page_title,change_from_last_week
Draupadi Murmu,46
Eknath Shinde,9
President of India,7
All India Anna Dravida Munnetra Kazhagam,6
2022 Indian vice presidential election,6
2022 Indian presidential election,5
Rajya Sabha,5
Left Democratic Front,5
Mamata Banerjee,4
Siddaramaiah,4
