page_title,users_reverted_past_1_week
Ram Nath Kovind,33
Rishabh Pant,14
Ek Villain Returns,13
Sushmita Sen,12
The Warrior (upcoming film),12
SC East Bengal,12
Rocketry: The Nambi Effect,11
Aurangabad,11
Varisu,11
Fear Factor: Khatron Ke Khiladi 12,11
