page_title,change_from_last_week
Sanjay Kapoor,13
Drishyam 2 (2022 film),9
Gokarakonda Naga Saibaba,7
ShareChat,7
Noon chai,7
Doctor G,6
Brokpa,6
Jeetendra,6
Shah Jahan,5
Bigg Boss (Hindi season 16),5
