page_title,users_reverted_past_1_week
2022 Gujarat Legislative Assembly election,7
Alauddin Khalji,7
V. S. Achuthanandan,7
Mallikarjun Kharge,7
Vivek Agnihotri,6
Muhammad Ali Jinnah,5
Operation Blue Star,4
Gopal Italia,4
2022 Indian National Congress presidential election,4
2008 Mumbai attacks,4
