page_title,users_reverted_past_1_week
Varisu,23
Bigg Boss (Tamil season 6),18
Bigg Boss (Telugu season 6),11
G20,8
Suryakumar Yadav,7
Jailer (film),7
Keya Patar Nouko,7
Vijay (actor),6
Beast (2022 Indian film),6
Chandigarh,6
