page_title,change_from_last_week
Varisu,16
Bigg Boss (Tamil season 6),8
Bigg Boss (Telugu season 6),7
G20,7
Keya Patar Nouko,7
Brahma Kumaris,6
Nykaa,6
Shinde,6
HIT: The Second Case,5
Rajneesh,5
