page_title,users_reverted_past_1_week
Jammu and Kashmir National Panthers Party,9
2023 Karnataka Legislative Assembly election,6
2022 BJP Muhammad remarks controversy,4
Babbar Khalsa,3
Eknath Shinde,3
Raja Singh,3
Partition of India,3
Bhagwant Mann,3
Bellampalli (Assembly constituency),3
Suneet Chopra,3
