page_title,change_from_last_week
Jammu and Kashmir National Panthers Party,9
2022 BJP Muhammad remarks controversy,4
Bellampalli (Assembly constituency),3
Suneet Chopra,3
K. Sudhakar (politician),3
Narayan Apte,3
Pranab Mukherjee,2
Lal Bahadur Shastri,2
Sanjay Gandhi,2
J. Jayalalithaa,2
