page_title,users_reverted_past_1_week
Draupadi Murmu,9
2022 Gujarat Legislative Assembly election,8
All India Anna Dravida Munnetra Kazhagam,4
V. K. Sasikala,4
2023 Karnataka Legislative Assembly election,4
Rajya Sabha,3
Tamil Nadu Legislative Assembly,3
Khushbu,3
Telangana Legislative Assembly,2
2002 Gujarat riots,2
