page_title,users_reverted_past_1_week
Beast (2022 Indian film),16
Liger (film),15
Ek Villain Returns,14
Cobra (upcoming film),14
The Hit List (2012 film),11
Indian Naval Ensign,11
Varisu,10
Gautam Adani,10
Anikha,10
Pandya Store,8
