page_title,change_from_last_week
Riyan Parag,27
Tilak Varma,8
Khati,8
Pamela Chopra,6
Disha Patani,6
Osama bin Laden (elephant),6
Diljit Dosanjh,6
Udaykrishna–Sibi K. Thomas,6
Ahom–Mughal conflicts,6
Appasaheb Dharmadhikari,6
