page_title,users_reverted_past_1_week
Pathaan (film),15
Thunivu,13
Beast (2022 Indian film),12
Indus Valley Civilisation,11
Women's Indian Premier League,11
Fahad Ahmad (activist),11
Bigg Boss (Hindi season 16),10
Baahubali: The Beginning,10
Pushpa: The Rise,9
MC Stan,9
