page_title,users_reverted_past_1_week
Dravida Munnetra Kazhagam,7
Jagdish Gandhi,7
2024 elections in India,4
2024 Andhra Pradesh Legislative Assembly election,3
Sidhu Moose Wala,3
Desiya Murpokku Dravida Kazhagam,3
Bal Thackeray,3
Jana Sena Party,3
Karanpur Assembly constituency,3
Bhajan Lal Sharma,2
