page_title,change_from_last_week
Jagdish Gandhi,6
Karanpur Assembly constituency,3
Dravida Munnetra Kazhagam,2
Bal Thackeray,2
Jana Sena Party,2
Vallabhbhai Patel,2
"Citizenship (Amendment) Act, 2019",2
Cattle slaughter in India,2
Michael O'Dwyer,2
Vishva Hindu Parishad,2
