page_title,users_reverted_past_1_week
The Greatest of All Time,30
Bigg Boss Marathi season 5,30
Brown Rang,12
Devara: Part 1,12
Stree 2,11
Sky Force (film),11
Suresh Krishna (actor),11
Saripodhaa Sanivaaram,10
Aetbaar,9
The Raja Saab,8
