page_title,users_reverted_past_1_week
Mumbai North Central (Lok Sabha constituency),7
Samajwadi Party,6
Left Front (West Bengal),5
Left Front (Tripura),5
Chandivali Assembly constituency,5
Vandre East Assembly constituency,5
2024 Haryana Legislative Assembly election,4
2024 Maharashtra Legislative Assembly election,4
Wadala (Vidhan Sabha constituency),4
Vile Parle (Vidhan Sabha constituency),4
