page_title,users_reverted_past_1_week
The Kerala Story,18
Dahaad,11
Nangeli,9
Ponniyin Selvan: II,8
Pallava dynasty,8
Valli (film),8
Sreeleela,7
Ponniyin Selvan: I,6
Rajaraja I,6
Sarkaru Vaari Paata,6
