page_title,users_reverted_past_1_week
2024 Kolkata rape and murder incident,21
Stree 2,16
Independence Day (India),14
Turbo (2024 film),13
R. G. Kar Medical College and Hospital,13
India at the 2024 Summer Olympics,11
Lakshya Sen,11
Double iSmart,11
Stree (2018 film),11
2024 Wayanad landslides,10
