page_title,users_reverted_past_1_week
Jaya Bachchan,11
Mahatma Gandhi,5
Next Jammu and Kashmir Legislative Assembly election,4
Dravida Munnetra Kazhagam,3
Madhusudan Das,3
Phoolan Devi,3
Ministry of External Affairs (India),3
Bhupesh Baghel,3
Andhra Pradesh Legislative Assembly,3
2004 Andhra Pradesh Legislative Assembly election,3
