page_title,change_from_last_week
Dusharla Satyanarayana,5
2008 Mumbai attacks,3
Cow vigilante violence in India,3
N. Chandrababu Naidu,2
1984 anti-Sikh riots,2
M. S. Golwalkar,2
Bharatiya Janata Party – West Bengal,2
Mayurbhanj State,2
Kasturba Gandhi,2
M. A. Baby,2
