page_title,users_reverted_past_1_week
Dusharla Satyanarayana,5
Varanasi (Lok Sabha constituency),3
2008 Mumbai attacks,3
Cow vigilante violence in India,3
Kongunadu Makkal Desia Katchi,2
Vishvaraj Singh Mewar,2
N. Chandrababu Naidu,2
1984 anti-Sikh riots,2
M. S. Golwalkar,2
Bharatiya Janata Party – West Bengal,2
