page_title,change_from_last_week
Nitish Kumar,7
Omar Abdullah,5
Surinder Kumar Choudhary,5
2024 Jharkhand Legislative Assembly election,4
Rao Narbir Singh,4
Amitabh Bachchan,3
Bal Thackeray,3
Uddhav Thackeray,3
Sushilkumar Shinde,3
Second Omar Abdullah ministry,3
