page_title,users_reverted_past_1_week
Pathaan (film),30
Sidharth Malhotra,12
Hoshangabad,11
Shiv Thakare,10
P. K. Rosy,10
Theri (film),9
"Pipariya, Hoshangabad",9
Leo (2023 Indian film),8
Women's Indian Premier League,8
MTV Splitsvilla (season 14),8
