page_title,users_reverted_past_1_week
Mahua Moitra,6
"Ministry of Micro, Small and Medium Enterprises",4
OpIndia,4
Sharad Yadav,4
Erode East Assembly constituency,3
Mahatma Gandhi,3
2023 Tripura Legislative Assembly election,2
India: The Modi Question,2
Ashok Gehlot,2
Public image of Narendra Modi,2
