page_title,users_reverted_past_1_week
2019 Andhra Pradesh Legislative Assembly election,4
Nilambur Assembly constituency,3
2014 Indian general election,3
All India Anna Dravida Munnetra Kazhagam,3
Next West Bengal Legislative Assembly election,3
Ramya (actress),3
Pattali Makkal Katchi,3
All Jharkhand Students Union,3
Mahua Moitra,3
Pinaki Misra,3
