page_title,change_from_last_week
Runway 34,15
Nivedita Menon,12
Hotstar,11
James (2022 film),10
Heera Rajagopal,10
Shubhra Gupta,9
2022 Indian Premier League,8
Farooq Ahmed Dar,8
2003 Nadimarg massacre,8
Gawkadal massacre,8
