page_title,change_from_last_week
The Kashmir Files,28
Exodus of Kashmiri Hindus,13
Gujarat Files,6
Anil Tripathi,6
2022 Gujarat Legislative Assembly election,5
Vivek Agnihotri,4
Charanjit Singh Channi,4
Naroda Patiya massacre,4
Aam Aadmi Party,4
Mufti Mohammad Sayeed,4
