page_title,users_reverted_past_1_week
Bigg Boss (Hindi TV series) season 18,39
Baby John (film),17
State Bank of India,17
Sreeleela,12
UI (film),12
Salaar,11
ICICI Bank,11
Jasprit Bumrah,10
Ujjivan Small Finance Bank,10
Kaatera,10
