page_title,users_reverted_past_1_week
Tamil Nadu Legislative Assembly,4
Rajesh Khanna,3
Uttarakhand Legislative Assembly,3
Vidisha (Lok Sabha constituency),3
Ambedkar Jayanti,3
2019 Andhra Pradesh Legislative Assembly election,3
Narendra Modi,2
Election Commission of India,2
Lalu Prasad Yadav,2
YSR Congress Party,2
