page_title,change_from_last_week
Raja Singh,4
2022 Punjab Legislative Assembly election,4
Shiv Sena (Uddhav Balasaheb Thackeray),4
Bhagat Singh,3
Phoolan Devi,3
Piyush Goyal,3
2024 Indian general election in Uttar Pradesh,3
2024 Andhra Pradesh Legislative Assembly election,2
Veerappan,2
Brij Bhushan Sharan Singh,2
