page_title,users_reverted_past_1_week
2024 Andhra Pradesh Legislative Assembly election,6
Veerappan,5
Raja Singh,5
2022 Punjab Legislative Assembly election,4
Shiv Sena (Uddhav Balasaheb Thackeray),4
Brij Bhushan Sharan Singh,3
Bhagat Singh,3
Phoolan Devi,3
Piyush Goyal,3
2024 Indian general election in Uttar Pradesh,3
