page_title,change_from_last_week
2024 Indian Premier League,19
Salaar,19
Dunki (film),11
Bonda Mani,11
Bhagwant Das,9
Koodathayi cyanide murders,8
Sanjay Govil,8
Pushpa 2: The Rule,7
Vaishno Devi,7
Anupamaa,6
