page_title,change_from_last_week
Rajya Sabha,11
Leader of the Opposition in Lok Sabha,5
Tripura Legislative Assembly,5
Nagaland Legislative Assembly,5
2018 Tripura Legislative Assembly election,4
2011 Kerala Legislative Assembly election,4
2008 Tripura Legislative Assembly election,4
2013 Tripura Legislative Assembly election,4
Nationalist Congress Party,4
2016 Kerala Legislative Assembly election,4
