page_title,change_from_last_week
Anshul Jubli,47
Kodagu district,15
Disney Star,12
Chhaava,10
Disney+ Hotstar,10
Mrs. (film),9
Retro (film),8
Loveyapa,8
Thandel,7
Jana Nayagan,7
