page_title,users_reverted_past_1_week
Anshul Jubli,47
Chhaava,19
Kodagu district,15
Disney Star,14
Thandel,11
Disney+ Hotstar,11
Sanam Teri Kasam (2016 film),10
Jana Nayagan,10
Retro (film),10
Loveyapa,9
