page_title,users_reverted_past_1_week
2025 Delhi Legislative Assembly election,17
Parvesh Verma,14
Jharkhand Mukti Morcha,5
2023–2025 Manipur violence,5
Delhi Legislative Assembly,4
All India Anna Dravida Munnetra Kazhagam,4
Manjinder Singh Sirsa,4
Godi media,4
Mahatma Gandhi,3
Amanatullah Khan,3
