page_title,users_reverted_past_1_week
Rishi Sunak,58
Prince (2022 film),21
Buta Kola,19
Thank God (film),19
Parag Agrawal,14
Beast (2022 Indian film),13
Vijaya Gadde,13
Akshata Murty,13
Ram Setu (film),12
Bunty Aur Billy,9
