page_title,change_from_last_week
Rishi Sunak,53
Buta Kola,14
Thank God (film),14
Prince (2022 film),13
Parag Agrawal,13
Vijaya Gadde,13
Akshata Murty,13
Bunty Aur Billy,9
Indian Space Research Organisation,8
Koh-i-Noor,7
