page_title,users_reverted_past_1_week
2023 Karnataka Legislative Assembly election,13
Raghav Chadha,12
Amritpal Singh Khalsa,7
2022 Gujarat Legislative Assembly election,5
Jai Shri Ram,5
Next Andhra Pradesh Legislative Assembly election,4
Eknath Shinde,4
Raja Singh,4
Atique Ahmed,4
Babbar Khalsa,3
