page_title,users_reverted_past_1_week
Coimbatore Lok Sabha constituency,22
Pithapuram Assembly constituency,11
Bhimavaram (Assembly constituency),11
Tekkali Assembly constituency,11
Mangalagiri (Assembly constituency),9
Rajahmundry Rural Assembly constituency,8
Kottayam Lok Sabha constituency,5
Palakollu Assembly constituency,5
Amethi (Lok Sabha constituency),5
Kuppam Assembly constituency,5
