page_title,users_reverted_past_1_week
Maidaan,16
Aavesham (2024 film),9
Shilahara,9
Delhi Sultanate,8
Seuna (Yadava) dynasty,8
Kalaripayattu,8
Vijayanagara Empire,7
Lokesh Kanagaraj,7
Varshangalkku Shesham,7
Sreenivasan,7
