page_title,users_reverted_past_1_week
The Kashmir Files,15
"Louis Mountbatten, 1st Earl Mountbatten of Burma",4
Noakhali riots,4
Viduthalai Chiruthaigal Katchi,4
K. Subbarayan,4
Aam Aadmi Party,3
All India Forward Bloc,3
Communist Party of India (Marxist),3
Chiranjeevi,3
"James Broun-Ramsay, 1st Marquess of Dalhousie",3
